time,room,h_interface,T_upper,T_lower
131,1F_Room2,3.0,312.91581352741883,304.4713354631215
132,1F_Room2,3.0,312.9158201634723,304.50246208846943
133,1F_Room2,3.0,312.9158266927144,304.5333033362823
134,1F_Room2,3.0,312.9158331177034,304.5638633711872
135,1F_Room2,3.0,312.91583944091644,304.59414627468266
136,1F_Room2,3.0,312.91584566475274,304.6241560472391
137,1F_Room2,3.0,312.91585179153685,304.6538966103356
138,1F_Room2,3.0,312.91585782352126,304.6833718084344
139,1F_Room2,3.0,312.91586376288933,304.7125854108962
140,1F_Room2,3.0,312.9158696117579,304.7415411138378
141,1F_Room2,3.0,312.9158753721797,304.77024254193384
142,1F_Room2,3.0,312.915881046146,304.79869325016574
143,1F_Room2,3.0,312.91588663558866,304.82689672551817
144,1F_Room2,3.0,312.91589214238235,304.85485638862616
145,1F_Room2,3.0,312.9158975683468,304.8825755953738
146,1F_Room2,3.0,312.91590291524864,304.91005763844635
147,1F_Room2,3.0,312.9159081848034,304.9373057488375
148,1F_Room2,3.0,312.91591337867743,304.9643230973132
149,1F_Room2,3.0,312.9159184984895,304.99111279583343
150,1F_Room2,3.0,312.9159235458124,305.0176778989335
151,1F_Room2,3.0,312.9159285221749,305.0440214050662
152,1F_Room2,3.0,312.91593342906305,305.0701462579058
153,1F_Room2,3.0,312.91593826792155,305.0960553476157
154,1F_Room2,3.0,312.91594304015547,305.12175151208044
155,1F_Room2,3.0,312.9159477471314,305.14723753810364
156,1F_Room2,3.0,312.91595239017875,305.1725161625725
157,1F_Room2,3.0,312.9159569705912,305.1975900735903
158,1F_Room2,3.0,312.9159614896276,305.222461911578
159,1F_Room2,3.0,312.9159659485134,305.2471342703458
160,1F_Room2,3.0,312.91597034844165,305.2716096981351
161,1F_Room2,3.0,312.915974690574,305.295890698633
162,1F_Room2,3.0,312.91597897604174,305.31997973195917
163,1F_Room2,3.0,312.91598320594693,305.34387921562603
164,1F_Room2,3.0,312.9159873813632,305.3675915254739
165,1F_Room2,3.0,312.91599150333667,305.39111899658104
166,1F_Room2,3.0,312.91599557288686,305.4144639241496
167,1F_Room2,3.0,312.91599959100756,305.43762856436837
168,1F_Room2,3.0,312.91600355866757,305.46061513525325
169,1F_Room2,3.0,312.91600747681144,305.4834258174653
170,1F_Room2,3.0,312.91601134636045,305.5060627551079
171,1F_Room2,3.0,312.916015168213,305.52852805650355
172,1F_Room2,3.0,312.9160189432456,305.55082379495013
173,1F_Room2,3.0,312.9160226723134,305.5729520094585
174,1F_Room2,3.0,312.9160263562507,305.5949147054709
175,1F_Room2,3.0,312.91602999587195,305.61671385556116
176,1F_Room2,3.0,312.916033591972,305.6383514001176
177,1F_Room2,3.0,312.9160371453268,305.6598292480082
178,1F_Room2,3.0,312.91604065669407,305.68114927722974
179,1F_Room2,3.0,312.9160441268136,305.7023133355405
180,1F_Room2,3.0,312.9160475564079,305.72332324107725
181,1F_Room2,3.0,312.91605094618274,305.7441807829569
182,1F_Room2,3.0,312.91605429682767,305.76488772186383
183,1F_Room2,3.0,312.9160576090163,305.78544579062236
184,1F_Room2,3.0,312.916060883407,305.8058566947556
185,1F_Room2,3.0,312.916064120643,305.8261221130306
186,1F_Room2,3.0,312.9160673213532,305.84624369799013
187,1F_Room2,3.0,312.91607048615225,305.86622307647235
188,1F_Room2,3.0,312.9160736156412,305.88606185011724
189,1F_Room2,3.0,312.9160767104077,305.90576159586146
190,1F_Room2,3.0,312.91607977102643,305.92532386642125
191,1F_Room2,3.0,312.9160827980595,305.94475019076407
192,1F_Room2,3.0,312.9160857920567,305.96404207456885
193,1F_Room2,3.0,312.9160887535559,305.9832010006759
194,1F_Room2,3.0,312.9160916830834,306.0022284295257
195,1F_Room2,3.0,312.9160945811541,306.0211257995883
196,1F_Room2,3.0,312.91609744827196,306.0398945277819
197,1F_Room2,3.0,312.9161002849303,306.0585360098824
198,1F_Room2,3.0,312.9161030916119,306.07705162092327
199,1F_Room2,3.0,312.91610586878943,306.09544271558633
200,1F_Room2,3.0,312.9161086169257,306.1137106285837
201,1F_Room2,3.0,312.9161113364739,306.13185667503086
202,1F_Room2,3.0,312.9161140278777,306.14988215081155
203,1F_Room2,3.0,312.91611669157186,306.1677883329343
204,1F_Room2,3.0,312.9161193279821,306.1855764798811
205,1F_Room2,3.0,312.9161219375254,306.2032478319478
206,1F_Room2,3.0,312.91612452061054,306.2208036115778
207,1F_Room2,3.0,312.9161270776377,306.2382450236876
208,1F_Room2,3.0,312.91612960899937,306.25557325598544
209,1F_Room2,3.0,312.9161321150799,306.2727894792828
210,1F_Room2,3.0,312.9161345962562,306.2898948477995
211,1F_Room2,3.0,312.9161370528976,306.3068904994615
212,1F_Room2,3.0,312.91613948536633,306.3237775561928
213,1F_Room2,3.0,312.91614189401736,306.34055712420064
214,1F_Room2,3.0,312.9161442791988,306.35723029425475
215,1F_Room2,3.0,312.91614664125206,306.3737981419605
216,1F_Room2,3.0,312.9161489805119,306.3902617280262
217,1F_Room2,3.0,312.9161512973066,306.4066220985248
218,1F_Room2,3.0,312.91615359195833,306.42288028515003
219,1F_Room2,3.0,312.916155864783,306.4390373054668
220,1F_Room2,3.0,312.91615811609046,306.4550941631569
221,1F_Room2,3.0,312.91616034618494,306.4710518482589
222,1F_Room2,3.0,312.91616255536485,306.4869113374037
223,1F_Room2,3.0,312.916164743923,306.50267359404427
224,1F_Room2,3.0,312.9161669121468,306.51833956868165
225,1F_Room2,3.0,312.9161690603184,306.53391019908565
226,1F_Room2,3.0,312.9161711887146,306.54938641051086
227,1F_Room2,3.0,312.91617329760726,306.5647691159088
228,1F_Room2,3.0,312.9161753872632,306.5800592161353
229,1F_Room2,3.0,312.91617745794446,306.59525760015356
230,1F_Room2,3.0,312.9161795099083,306.6103651452336
231,1F_Room2,3.0,312.91618154340745,306.625382717147
232,1F_Room2,3.0,312.9161835586899,306.6403111703584
233,1F_Room2,3.0,312.91618555599945,306.65515134821254
234,1F_Room2,3.0,312.9161875355754,306.6699040831179
235,1F_Room2,3.0,312.91618949765285,306.6845701967265
236,1F_Room2,3.0,312.9161914424629,306.69915050011036
237,1F_Room2,3.0,312.9161933702324,306.71364579393423
238,1F_Room2,3.0,312.9161952811844,306.72805686862483
239,1F_Room2,3.0,312.916197175538,306.74238450453714
240,1F_Room2,3.0,312.91619905350854,306.756629472117
241,1F_Room2,3.0,312.91620091530757,306.77079253206097
242,1F_Room2,3.0,312.91620276114315,306.7848744354724
243,1F_Room2,3.0,312.9162045912197,306.79887592401525
244,1F_Room2,3.0,312.91620640573814,306.8127977300646
245,1F_Room2,3.0,312.91620820489607,306.8266405768539
246,1F_Room2,3.0,312.91620998888766,306.8404051786201
247,1F_Room2,3.0,312.9162117579039,306.8540922407452
248,1F_Room2,3.0,312.91621351213263,306.867702459896
249,1F_Room2,3.0,312.9162152517584,306.8812365241603
250,1F_Room2,3.0,312.91621697696286,306.894695113181
251,1F_Room2,3.0,312.9162186879246,306.90807889828784
252,1F_Room2,3.0,312.9162203848192,306.92138854262606
253,1F_Room2,3.0,312.9162220678195,306.9346247012832
254,1F_Room2,3.0,312.91622373709544,306.9477880214133
255,1F_Room2,3.0,312.91622539281417,306.96087914235864
256,1F_Room2,3.0,312.91622703514025,306.9738986957695
257,1F_Room2,3.0,312.91622866423546,306.98684730572154
258,1F_Room2,3.0,312.9162302802591,306.99972558883104
259,1F_Room2,3.0,312.9162318833678,307.0125341543681
260,1F_Room2,3.0,312.91623347371586,307.0252736043675
261,1F_Room2,3.0,312.916235051455,307.03794453373786
262,1F_Room2,3.0,312.9162366167345,307.0505475303686
263,1F_Room2,3.0,312.9162381697015,307.063083175235
264,1F_Room2,3.0,312.9162397105006,307.0755520425015
265,1F_Room2,3.0,312.91624123927426,307.08795469962286
266,1F_Room2,3.0,312.9162427561628,307.10029170744366
267,1F_Room2,3.0,312.9162442613042,307.11256362029616
268,1F_Room2,3.0,312.91624575483445,307.124770986096
269,1F_Room2,3.0,312.91624723688733,307.1369143464366
270,1F_Room2,3.0,312.91624870759466,307.14899423668174
271,1F_Room2,3.0,312.9162501670862,307.16101118605644
272,1F_Room2,3.0,312.91625161548984,307.17296571773625
273,1F_Room2,3.0,312.9162530529314,307.184858348935
274,1F_Room2,3.0,312.91625447953487,307.19668959099107
275,1F_Room2,3.0,312.91625589542235,307.208459949452
276,1F_Room2,3.0,312.91625730071416,307.2201699241578
277,1F_Room2,3.0,312.91625869552877,307.2318200093226
278,1F_Room2,3.0,312.9162600799829,307.24341069361503
279,1F_Room2,3.0,312.9162614541916,307.2549424602373
280,1F_Room2,3.0,312.91626281826814,307.26641578700276
281,1F_Room2,3.0,312.9162641723242,307.2778311464119
282,1F_Room2,3.0,312.91626551646976,307.28918900572785
283,1F_Room2,3.0,312.91626685081326,307.30048982704943
284,1F_Room2,3.0,312.9162681754615,307.311734067384
285,1F_Room2,3.0,312.91626949051977,307.3229221787186
286,1F_Room2,3.0,312.91627079609185,307.33405460808984
287,1F_Room2,3.0,312.91627209228,307.34513179765264
288,1F_Room2,3.0,312.91627337918504,307.3561541847481
289,1F_Room2,3.0,312.91627465690635,307.3671222019699
290,1F_Room2,3.0,312.91627592554187,307.37803627722957
291,1F_Room2,3.0,312.91627718518816,307.3888968338211
292,1F_Room2,3.0,312.91627843594046,307.3997042904839
293,1F_Room2,3.0,312.9162796778926,307.4104590614651
294,1F_Room2,3.0,312.91628091113716,307.4211615565807
295,1F_Room2,3.0,312.91628213576536,307.4318121812759
296,1F_Room2,3.0,312.9162833518672,307.44241133668396
297,1F_Room2,3.0,312.91628455953145,307.45295941968453
298,1F_Room2,3.0,312.91628575884556,307.46345682296095
299,1F_Room2,3.0,312.9162869498959,307.47390393505657
0,Stairs,0.6241522945769824,300.0,293.27087308497187
1,Stairs,0.6478326783629844,300.0,293.5168444740591
2,Stairs,0.6710762357605747,300.0,293.74139659766604
3,Stairs,0.69391371117989,300.0,293.9473742222961
4,Stairs,0.7163722392143655,300.0,294.1371262186846
5,Stairs,0.738475922507193,300.0,294.3126107515903
6,Stairs,0.7602462946683238,300.0,294.47547452181453
7,Stairs,0.7817026951861675,300.0,294.62711328362724
8,Stairs,0.8028625760860623,300.0,294.76871863930495
9,Stairs,0.8237417550304379,300.0,294.9013146340586
10,Stairs,0.8443546259406672,300.0,295.025786672177
11,Stairs,0.8647143355976978,300.0,295.14290458384505
12,Stairs,0.884832932749245,300.0,295.25334118780376
13,Stairs,0.9047214948143204,300.0,295.35768735089385
14,Stairs,0.924390236193105,300.0,295.4564642977648
15,Stairs,0.9438486013656026,300.0,295.5501337434569
16,Stairs,0.9631053453283098,300.0,295.63910628846804
17,Stairs,0.9821686034258735,300.0,295.723748416773
18,Stairs,1.0010459522493247,300.0,295.80438836268956
19,Stairs,1.0197444629683419,300.0,295.8813210558689
20,Stairs,1.0382707482231968,300.0,295.9548123103397
21,Stairs,1.0566310035084143,300.0,296.0251023900749
22,Stairs,1.0748310438241324,300.0,296.0924090575231
23,Stairs,1.0928763362445875,300.0,296.1569301911616
24,Stairs,1.1107720289499063,300.0,296.218846042047
25,Stairs,1.128522977182684,300.0,296.27832118657983
26,Stairs,1.1461337665209943,300.0,296.3355062225062
27,Stairs,1.1636087338015881,300.0,296.39053924699647
28,Stairs,1.1809519859788364,300.0,296.44354714903056
29,Stairs,1.1981674171646686,300.0,296.4946467429544
30,Stairs,1.2152587240608796,300.0,296.54394576569575
31,Stairs,1.2322294199666268,300.0,296.591543756541
32,Stairs,1.2490828475197466,300.0,296.63753283541973
33,Stairs,1.2658221903099625,300.0,296.68199839320386
34,Stairs,1.2824504834845394,300.0,296.72501970550013
35,Stairs,1.2989706234519143,300.0,296.7666704797244
36,Stairs,1.3153853767759711,300.0,296.8070193438332
37,Stairs,1.3316973883425203,300.0,296.84613028390055
38,Stairs,1.347909188869964,300.0,296.88406303672764
39,Stairs,1.3640232018278224,300.0,296.9208734428272
40,Stairs,1.380041749819585,300.0,296.95661376440773
41,Stairs,1.3959670604800614,300.0,296.9913329723712
42,Stairs,1.4118012719319273,300.0,297.02507700581873
43,Stairs,1.4275464378413456,300.0,297.0578890071117
44,Stairs,1.443204532108338,300.0,297.0898095351545
45,Stairs,1.458777453223866,300.0,297.12087675923465
46,Stairs,1.4742670283223134,300.0,297.15112663547455
47,Stairs,1.4896750169551771,300.0,297.1805930677006
48,Stairs,1.5050031146092115,300.0,297.20930805432533
49,Stairs,1.5202529559900113,300.0,297.23730182265183
50,Stairs,1.535426118089994,300.0,297.2646029518493
51,Stairs,1.5505241230579543,300.0,297.291238485708
52,Stairs,1.5655484408857627,300.0,297.31723403615814
53,Stairs,1.5805004919263441,300.0,297.3426138784317
54,Stairs,1.5953816492558002,300.0,297.3674010386485
55,Stairs,1.610193240891384,300.0,297.3916173745279
56,Stairs,1.6249365518760082,300.0,297.41528364985135
57,Stairs,1.6396128262390424,300.0,297.4384196032379
58,Stairs,1.6542232688423146,300.0,297.4610440117373
59,Stairs,1.6687690471194836,300.0,297.4831747496939
60,Stairs,1.6832512927162655,300.0,297.50482884329
61,Stairs,1.6976711030383826,300.0,297.5260225211369
62,Stairs,1.7120295427135446,300.0,297.54677126124676
63,Stairs,1.7263276449732656,300.0,297.567089834686
64,Stairs,1.7405664129598637,300.0,297.5869923461825
65,Stairs,1.7547468209635657,300.0,297.6064922719344
66,Stairs,1.7688698155942666,300.0,297.6256024948437
67,Stairs,1.7829363168921382,300.0,297.6443353373795
68,Stairs,1.7969472193809755,300.0,297.66270259225615
69,Stairs,1.8109033930678657,300.0,297.68071555109486
70,Stairs,1.8248056843925156,300.0,297.69838503122344
71,Stairs,1.8386549171293154,300.0,297.7157214007549
72,Stairs,1.8524518932450116,300.0,297.732734602073
73,Stairs,1.8661973937146412,300.0,297.74943417384316
74,Stairs,1.879892179298203,300.0,297.76582927165623
75,Stairs,1.8935369912803686,300.0,297.78192868740376
76,Stairs,1.90713255217537,300.0,297.79774086747585
77,Stairs,1.9206795663990657,300.0,297.81327392986464
78,Stairs,1.9341787209100445,300.0,297.8285356802502
79,Stairs,1.9476306858215047,300.0,297.84353362713944
80,Stairs,1.9610361149855307,300.0,297.8582749961226
81,Stairs,1.9743956465512873,300.0,297.8727667433076
82,Stairs,1.9877099034985488,300.0,297.8870155679872
83,Stairs,2.0009794941478893,300.0,297.9010279245904
84,Stairs,2.0142050126487825,300.0,297.9148100339646
85,Stairs,2.0273870394467735,300.0,297.928367894033
86,Stairs,2.040526141730818,300.0,297.9417072898664
87,Stairs,2.053622873861817,300.0,297.9548338032083
88,Stairs,2.0666777777833056,300.0,297.96775282148695
89,Stairs,2.079691383415211,300.0,297.98046954634657
90,Stairs,2.0926642090315184,300.0,297.99298900172806
91,Stairs,2.1055967616226607,300.0,298.00531604152684
92,Stairs,2.1184895372433754,300.0,298.01745535685336
93,Stairs,2.1313430213467446,300.0,298.0294114829205
94,Stairs,2.144157689105084,300.0,298.04118880558053
95,Stairs,2.156934005718319,300.0,298.0527915675314
96,Stairs,2.169672426710435,300.0,298.06422387421344
97,Stairs,2.182373398214571,300.0,298.0754896994129
98,Stairs,2.195037357247285,300.0,298.08659289059057
99,Stairs,2.207664731972492,300.0,298.0975371739503
100,Stairs,2.2202559419555503,300.0,298.10832615926284
101,Stairs,2.2328113984079496,300.0,298.1189633444587
102,Stairs,2.2453315044230138,300.0,298.1294521200022
103,Stairs,2.2578166552030328,300.0,298.1397957730605
104,Stairs,2.2702672382782,300.0,298.1499974914766
105,Stairs,2.28268363371771,300.0,298.1600603675593
106,Stairs,2.295066214333373,300.0,298.1699874016984
107,Stairs,2.307415345876055,300.0,298.1797815058151
108,Stairs,2.3197313872252634,300.0,298.18944550665645
109,Stairs,2.3320146905721635,300.0,298.1989821489421
110,Stairs,2.344265601596307,300.0,298.20839409837066
111,Stairs,2.356484459636339,300.0,298.2176839444935
112,Stairs,2.3686715978549224,300.0,298.2268542034625
113,Stairs,2.38082734339814,300.0,298.2359073206583
114,Stairs,2.3929520175495753,300.0,298.24484567320536
115,Stairs,2.4050459358793073,300.0,298.25367157237866
116,Stairs,2.4171094083880194,300.0,298.2623872659089
117,Stairs,2.429142739646414,300.0,298.2709949401898
118,Stairs,2.4411462289301253,300.0,298.2794967223933
119,Stairs,2.453120170350305,300.0,298.28789468249664
120,Stairs,2.4650648529800483,300.0,298.29619083522596
121,Stairs,2.4769805609768274,300.0,298.3043871419201
122,Stairs,2.488867573701085,300.0,298.3124855123185
123,Stairs,2.500726165831131,300.0,298.32048780627736
124,Stairs,2.512556607474488,300.0,298.32839583541636
125,Stairs,2.524359164275819,300.0,298.3362113647003
126,Stairs,2.5361340975215594,300.0,298.3439361139579
127,Stairs,2.5478816642413884,300.0,298.351571759341
128,Stairs,2.5596021173066466,300.0,298.35911993472723
129,Stairs,2.5712957055258117,300.0,298.3665822330676
130,Stairs,2.5829626737371494,300.0,298.3739602076831
131,Stairs,2.594603262898631,300.0,298.38125537351124
132,Stairs,2.606217710175223,300.0,298.38846920830525
133,Stairs,2.6178062490236385,300.0,298.39560315378844
134,Stairs,2.6293691092746445,300.0,298.40265861676505
135,Stairs,2.64090651721301,300.0,298.4096369701898
136,Stairs,2.652418695655172,300.0,298.4165395541981
137,Stairs,2.663905864024712,300.0,298.4233676770981
138,Stairs,2.675368238425703,300.0,298.4301226163269
139,Stairs,2.686806031714012,300.0,298.43680561937185
140,Stairs,2.6982194535666237,300.0,298.4434179046587
141,Stairs,2.7096087105490514,300.0,298.4499606624082
142,Stairs,2.7209740061809002,300.0,298.4564350554619
143,Stairs,2.732315540999647,300.0,298.46284222007887
144,Stairs,2.7436335126226936,300.0,298.46918326670465
145,Stairs,2.7549281158077523,300.0,298.4754592807131
146,Stairs,2.7661995425116164,300.0,298.4816713231225
147,Stairs,2.7774479819473687,300.0,298.4878204312872
148,Stairs,2.7886736206400844,300.0,298.49390761956545
149,Stairs,2.7998766424810677,300.0,298.49993387996426
150,Stairs,2.8110572287806757,300.0,298.50590018276273
151,Stairs,2.822215558319774,300.0,298.5118074771143
152,Stairs,2.833351807399864,300.0,298.5176566916288
153,Stairs,2.8444661498919293,300.0,298.52344873493513
154,Stairs,2.8555587572840353,300.0,298.5291844962254
155,Stairs,2.866629798727724,300.0,298.53486484578116
156,Stairs,2.8776794410832442,300.0,298.5404906354823
157,Stairs,2.888707848963645,300.0,298.5460626992997
158,Stairs,2.8997151847777745,300.0,298.55158185377167
159,Stairs,2.9107016087722184,300.0,298.55704889846515
160,Stairs,2.9216672790722003,300.0,298.56246461642235
161,Stairs,2.932612351721486,300.0,298.56782977459284
162,Stairs,2.943536980721316,300.0,298.57314512425245
163,Stairs,2.9544413180683975,300.0,298.5784114014087
164,Stairs,2.965325513791981,300.0,298.5836293271934
165,Stairs,2.976189715990051,300.0,298.5887996082437
166,Stairs,2.9870340708646554,300.0,298.5939229370705
167,Stairs,2.9978587227564004,300.0,298.5989999924164
168,Stairs,3.0,300.0,298.6040314396019
169,Stairs,3.0,300.0,298.6090179308617
170,Stairs,3.0,300.0,298.6139601056705
171,Stairs,3.0,300.0,298.61885859105917
172,Stairs,3.0,300.0,298.62371400192114
173,Stairs,3.0,300.0,298.62852694131027
174,Stairs,3.0,300.0,298.6332980007292
175,Stairs,3.0,300.0,298.6380277604097
176,Stairs,3.0,300.0,298.64271678958465
177,Stairs,3.0,300.0,298.6473656467519
178,Stairs,3.0,300.0,298.65197487993095
179,Stairs,3.0,300.0,298.6565450269117
180,Stairs,3.0,300.0,298.6610766154964
181,Stairs,3.0,300.0,298.66557016373457
182,Stairs,3.0,300.0,298.6700261801512
183,Stairs,3.0,300.0,298.67444516396847
184,Stairs,3.0,300.0,298.6788276053216
185,Stairs,3.0,300.0,298.68317398546804
186,Stairs,3.0,300.0,298.68748477699137
187,Stairs,3.0,300.0,298.69176044399916
188,Stairs,3.0,300.0,298.6960014423157
189,Stairs,3.0,300.0,298.7002082196692
190,Stairs,3.0,300.0,298.704381215874
191,Stairs,3.0,300.0,298.7085208630076
192,Stairs,3.0,300.0,298.7126275855834
193,Stairs,3.0,300.0,298.71670180071817
194,Stairs,3.0,300.0,298.72074391829545
195,Stairs,3.0,300.0,298.72475434112454
196,Stairs,3.0,300.0,298.72873346509505
197,Stairs,3.0,300.0,298.7326816793275
198,Stairs,3.0,300.0,298.73659936632026
199,Stairs,3.0,300.0,298.74048690209185
200,Stairs,3.0,300.0,298.74434465632044
201,Stairs,3.0,300.0,298.74817299247917
202,Stairs,3.0,300.0,298.7519722679681
203,Stairs,3.0,300.0,298.7557428342428
204,Stairs,3.0,300.0,298.75948503693985
205,Stairs,3.0,300.0,298.7631992159985
206,Stairs,3.0,300.0,298.76688570578
207,Stairs,3.0,300.0,298.77054483518356
208,Stairs,3.0,300.0,298.77417692775936
209,Stairs,3.0,300.0,298.7777823018187
210,Stairs,3.0,300.0,298.7813612705418
211,Stairs,3.0,300.0,298.7849141420823
212,Stairs,3.0,300.0,298.7884412196697
213,Stairs,3.0,300.0,298.79194280170907
214,Stairs,3.0,300.0,298.7954191818782
215,Stairs,3.0,300.0,298.79887064922264
216,Stairs,3.0,300.0,298.80229748824837
217,Stairs,3.0,300.0,298.80569997901205
218,Stairs,3.0,300.0,298.8090783972092
219,Stairs,3.0,300.0,298.81243301426036
220,Stairs,3.0,300.0,298.81576409739506
221,Stairs,3.0,300.0,298.8190719097339
222,Stairs,3.0,300.0,298.82235671036864
223,Stairs,3.0,300.0,298.82561875444026
224,Stairs,3.0,300.0,298.82885829321555
225,Stairs,3.0,300.0,298.8320755741615
226,Stairs,3.0,300.0,298.8352708410182
227,Stairs,3.0,300.0,298.8384443338701
228,Stairs,3.0,300.0,298.8415962892153
229,Stairs,3.0,300.0,298.8447269400337
230,Stairs,3.0,300.0,298.84783651585315
231,Stairs,3.0,300.0,298.85092524281447
232,Stairs,3.0,300.0,298.85399334373466
233,Stairs,3.0,300.0,298.857041038169
234,Stairs,3.0,300.0,298.86006854247137
235,Stairs,3.0,300.0,298.86307606985366
236,Stairs,3.0,300.0,298.86606383044347
237,Stairs,3.0,300.0,298.8690320313408
238,Stairs,3.0,300.0,298.8719808766732
239,Stairs,3.0,300.0,298.87491056765003
240,Stairs,3.0,300.0,298.87782130261525
241,Stairs,3.0,300.0,298.8807132770992
242,Stairs,3.0,300.0,298.8835866838692
243,Stairs,3.0,300.0,298.88644171297915
244,Stairs,3.0,300.0,298.8892785518177
245,Stairs,3.0,300.0,298.892097385156
246,Stairs,3.0,300.0,298.89489839519376
247,Stairs,3.0,300.0,298.8976817616048
248,Stairs,3.0,300.0,298.90044766158144
249,Stairs,3.0,300.0,298.90319626987787
250,Stairs,3.0,300.0,298.9059277588528
251,Stairs,3.0,300.0,298.908642298511
252,Stairs,3.0,300.0,298.91134005654413
253,Stairs,3.0,300.0,298.9140211983708
254,Stairs,3.0,300.0,298.9166858871753
255,Stairs,3.0,300.0,298.9193342839461
256,Stairs,3.0,300.0,298.9219665475134
257,Stairs,3.0,300.0,298.9245828345857
258,Stairs,3.0,300.0,298.9271832997856
259,Stairs,3.0,300.0,298.92976809568535
260,Stairs,3.0,300.0,298.93233737284106
261,Stairs,3.0,300.0,298.9348912798267
262,Stairs,3.0,300.0,298.9374299632669
263,Stairs,3.0,300.0,298.93995356786974
264,Stairs,3.0,300.0,298.94246223645837
265,Stairs,3.0,300.0,298.944956110002
266,Stairs,3.0,300.0,298.9474353276467
267,Stairs,3.0,300.0,298.9499000267451
268,Stairs,3.0,300.0,298.9523503428859
269,Stairs,3.0,300.0,298.9547864099223
270,Stairs,3.0,300.0,298.95720836000055
271,Stairs,3.0,300.0,298.9596163235872
272,Stairs,3.0,300.0,298.9620104294966
273,Stairs,3.0,300.0,298.96439080491695
274,Stairs,3.0,300.0,298.96675757543676
275,Stairs,3.0,300.0,298.96911086507015
276,Stairs,3.0,300.0,298.97145079628194
277,Stairs,3.0,300.0,298.9737774900122
278,Stairs,3.0,300.0,298.97609106570036
279,Stairs,3.0,300.0,298.9783916413088
280,Stairs,3.0,300.0,298.9806793333461
281,Stairs,3.0,300.0,298.9829542568895
282,Stairs,3.0,300.0,298.98521652560765
283,Stairs,3.0,300.0,298.9874662517821
284,Stairs,3.0,300.0,298.989703546329
285,Stairs,3.0,300.0,298.99192851882
286,Stairs,3.0,300.0,298.99414127750305
287,Stairs,3.0,300.0,298.9963419293227
288,Stairs,3.0,300.0,298.9985305799398
289,Stairs,3.0,300.0,299.00070733375145
290,Stairs,3.0,300.0,299.00287229390966
291,Stairs,3.0,300.0,299.0050255623407
292,Stairs,3.0,300.0,299.0071672397632
293,Stairs,3.0,300.0,299.00929742570656
294,Stairs,3.0,300.0,299.01141621852855
295,Stairs,3.0,300.0,299.013523715433
296,Stairs,3.0,300.0,299.0156200124868
297,Stairs,3.0,300.0,299.01770520463697
298,Stairs,3.0,300.0,299.019779385727
299,Stairs,3.0,300.0,299.02184264851337
0,2F_Room1,3.0,300.0,293.05590527349113
1,2F_Room1,3.0,300.0,293.1107062425132
2,2F_Room1,3.0,300.0,293.16443742497245
3,2F_Room1,3.0,300.0,293.21713187164437
4,2F_Room1,3.0,300.0,293.2688212446606
5,2F_Room1,3.0,300.0,293.3195358909541
6,2F_Room1,3.0,300.0,293.3693049110382
7,2F_Room1,3.0,300.0,293.4181562234656
8,2F_Room1,3.0,300.0,293.46611662528187
9,2F_Room1,3.0,300.0,293.51321184876497
10,2F_Room1,3.0,300.0,293.5594666147144
11,2F_Room1,3.0,300.0,293.6049046825356
12,2F_Room1,3.0,300.0,293.64954889734395
13,2F_Room1,3.0,300.0,293.6934212342939
14,2F_Room1,3.0,300.0,293.73654284032517
15,2F_Room1,3.0,300.0,293.7789340734997
16,2F_Room1,3.0,300.0,293.8206145400927
17,2F_Room1,3.0,300.0,293.8616031295862
18,2F_Room1,3.0,300.0,293.9019180477037
19,2F_Room1,3.0,300.0,293.94157684761416
20,2F_Room1,3.0,300.0,293.98059645942226
21,2F_Room1,3.0,300.0,294.01899321805615
22,2F_Room1,3.0,300.0,294.0567828896531
23,2F_Room1,3.0,300.0,294.0939806965378
24,2F_Room1,3.0,300.0,294.1306013408809
25,2F_Room1,3.0,300.0,294.16665902711867
26,2F_Room1,3.0,300.0,294.2021674832099
27,2F_Room1,3.0,300.0,294.2371399808002
28,2F_Room1,3.0,300.0,294.27158935435875
29,2F_Room1,3.0,300.0,294.30552801934954
30,2F_Room1,3.0,300.0,294.33896798949274
31,2F_Room1,3.0,300.0,294.37192089317045
32,2F_Room1,3.0,300.0,294.4043979890254
33,2F_Room1,3.0,300.0,294.4364101807995
34,2F_Room1,3.0,300.0,294.4679680314552
35,2F_Room1,3.0,300.0,294.4990817766202
36,2F_Room1,3.0,300.0,294.52976133739327
37,2F_Room1,3.0,300.0,294.56001633254664
38,2F_Room1,3.0,300.0,294.58985609015826
39,2F_Room1,3.0,300.0,294.61928965870476
40,2F_Room1,3.0,300.0,294.6483258176444
41,2F_Room1,3.0,300.0,294.6769730875176
42,2F_Room1,3.0,300.0,294.7052397395906
43,2F_Room1,3.0,300.0,294.7331338050659
44,2F_Room1,3.0,300.0,294.7606630838831
45,2F_Room1,3.0,300.0,294.78783515313063
46,2F_Room1,3.0,300.0,294.81465737508876
47,2F_Room1,3.0,300.0,294.8411369049229
48,2F_Room1,3.0,300.0,294.8672806980448
49,2F_Room1,3.0,300.0,294.89309551715803
50,2F_Room1,3.0,300.0,294.9185879390045
51,2F_Room1,3.0,300.0,294.9437643608258
52,2F_Room1,3.0,300.0,294.9686310065539
53,2F_Room1,3.0,300.0,294.99319393274465
54,2F_Room1,3.0,300.0,295.0174590342664
55,2F_Room1,3.0,300.0,295.0414320497551
56,2F_Room1,3.0,300.0,295.06511856684796
